Customer_No,Prediction,Probability_Prediction
94784,0,0.067789656
94785,0,0.082415405
94786,0,0.077499374
94787,1,0.293479094
94788,0,0.083697642
94789,0,0.0689898
94790,0,0.093556618
94791,0,0.06534149
94792,0,0.081385366
94793,0,0.047366233
94794,1,0.231279273
94795,0,0.077486583
94796,0,0.121679015
94797,0,0.074360611
94798,0,0.105639862
94799,0,0.053164839
94800,0,0.182104147
94801,0,0.072354232
94802,1,0.335137401
94803,0,0.071589054
94804,0,0.05892865
94805,0,0.108438767
94806,0,0.052325185
94807,1,0.24484397
94808,0,0.056830366
94809,0,0.066227669
94810,0,0.096390305
94811,0,0.07488737
94812,0,0.096934357
94813,0,0.060957322
94814,0,0.073139405
94815,0,0.144035033
94816,0,0.100402974
94817,0,0.065742863
94818,0,0.085939838
94819,0,0.113309387
94820,0,0.214353924
94821,0,0.109057023
94822,0,0.061593126
94823,1,0.272111255
94824,0,0.069496425
94825,0,0.114706984
94826,0,0.074459246
94827,0,0.203673931
94828,0,0.183563743
94829,1,0.283820674
94830,1,0.400821337
94831,0,0.095549012
94832,0,0.103420614
94833,0,0.070364656
94834,0,0.118111092
94835,0,0.062853007
94836,0,0.046896673
94837,0,0.089975922
94838,1,0.277089644
94839,1,0.37674197
94840,0,0.187798584
94841,1,0.274492366
94842,0,0.124168686
94843,0,0.057052994
94844,0,0.104689674
94845,0,0.096664375
94846,1,0.391344761
94847,0,0.053597674
94848,0,0.068331673
94849,0,0.213952242
94850,1,0.352878146
94851,0,0.054577078
94852,0,0.055490712
94853,0,0.141084979
94854,0,0.076608269
94855,0,0.076576653
94856,0,0.103697604
94857,1,0.35239316
94858,0,0.052634219
94859,0,0.078294227
94860,1,0.270293727
94861,0,0.075257102
94862,0,0.071624881
94863,0,0.07801114
94864,0,0.130952867
94865,0,0.0681056
94866,0,0.053564565
94867,1,0.222533387
94868,0,0.152897082
94869,0,0.075670395
94870,0,0.072740138
94871,0,0.119439022
94872,0,0.067174128
94873,0,0.078177507
94874,0,0.0954366
94875,0,0.068187666
94876,0,0.056731536
94877,0,0.087326724
94878,0,0.053966342
94879,0,0.159240095
94880,0,0.111855685
94881,1,0.349808645
94882,0,0.102270602
94883,0,0.083985587
94884,0,0.065899111
94885,0,0.06806032
94886,1,0.27463983
94887,0,0.068331673
94888,0,0.076692973
94889,0,0.114281576
94890,0,0.087017667
94891,0,0.078651947
94892,0,0.122960358
94893,0,0.138015196
94894,0,0.177910942
94895,1,0.46807902
94896,0,0.087794233
94897,0,0.169793111
94898,0,0.070789
94899,1,0.307452549
94900,1,0.232776921
94901,0,0.085503139
94902,0,0.072407787
94903,0,0.132852337
94904,0,0.076304413
94905,0,0.203041865
94906,1,0.334342086
94907,0,0.142696069
94908,0,0.117565239
94909,0,0.066197443
94910,0,0.046865365
94911,0,0.050641842
94912,0,0.06634479
94913,1,0.25099403
94914,1,0.332584961
94915,0,0.132455121
94916,0,0.102252636
94917,0,0.121870188
94918,0,0.176811247
94919,0,0.085371316
94920,0,0.068484998
94921,0,0.117017344
94922,1,0.293469878
94923,0,0.212524395
94924,0,0.085102933
94925,0,0.059510364
94926,1,0.219851838
94927,1,0.348337378
94928,0,0.114360075
94929,1,0.22812454
94930,0,0.209252668
94931,1,0.336629153
94932,0,0.087217477
94933,0,0.078740527
94934,0,0.164112824
94935,0,0.066848986
94936,0,0.070846014
94937,0,0.097994831
94938,0,0.103812746
94939,1,0.277494039
94940,0,0.070406853
94941,0,0.137666271
94942,0,0.054715549
94943,1,0.393984855
94944,0,0.065756733
94945,0,0.094798137
94946,0,0.097618138
94947,0,0.196090598
94948,0,0.141823171
94949,0,0.070087921
94950,0,0.070810845
94951,0,0.147601525
94952,0,0.132446963
94953,0,0.065540652
94954,0,0.182029351
94955,0,0.122638579
94956,0,0.069649244
94957,0,0.09455947
94958,0,0.057207892
94959,1,0.381689979
94960,0,0.065452991
94961,0,0.075375587
94962,0,0.071499233
94963,0,0.132415006
94964,0,0.198277234
94965,0,0.08152434
94966,0,0.064903001
94967,0,0.108743402
94968,0,0.062734927
94969,1,0.290408144
94970,0,0.090917797
94971,1,0.222343782
94972,0,0.214906916
94973,0,0.098624092
94974,1,0.377897125
94975,0,0.102189479
94976,0,0.095863331
94977,0,0.050369366
94978,0,0.099817944
94979,0,0.067165547
94980,0,0.075464653
94981,0,0.139927292
94982,0,0.133473595
94983,1,0.361541115
94984,0,0.084211758
94985,0,0.173654119
94986,0,0.072433928
94987,0,0.069745864
94988,0,0.163624509
94989,0,0.147386559
94990,0,0.079973619
94991,0,0.074566869
94992,0,0.084873568
94993,0,0.064102934
94994,0,0.125344731
94995,0,0.08218486
94996,0,0.079471764
94997,0,0.21545631
94998,0,0.077125497
94999,0,0.14154422
95000,0,0.089884143
95001,0,0.06884929
95002,0,0.120452275
95003,1,0.26660326
95004,0,0.099412353
95005,0,0.093395152
95006,0,0.067943325
95007,0,0.065164881
95008,0,0.084938206
95009,0,0.066010633
95010,1,0.319497155
95011,0,0.094416022
95012,0,0.059742097
95013,0,0.182264119
95014,0,0.063951646
95015,0,0.079614381
95016,0,0.162302466
95017,0,0.099186105
95018,0,0.116328038
95019,0,0.042110103
95020,0,0.067041435
95021,0,0.140156772
95022,0,0.07501354
95023,0,0.167986523
95024,0,0.072783011
95025,0,0.181182032
95026,0,0.060972512
95027,0,0.123244081
95028,0,0.10923058
95029,0,0.063319219
95030,0,0.090929791
95031,0,0.072148823
95032,1,0.272261759
95033,0,0.100648315
95034,0,0.129849649
95035,0,0.097739176
95036,0,0.097657302
95037,0,0.122383519
95038,0,0.092019855
95039,0,0.046341088
95040,0,0.045549253
95041,0,0.076322786
95042,0,0.076928244
95043,0,0.171065149
95044,0,0.083482529
95045,1,0.228575526
95046,0,0.143689103
95047,0,0.106439838
95048,0,0.154352004
95049,0,0.054026512
95050,1,0.359980839
95051,1,0.297404635
95052,0,0.092663989
95053,0,0.087686457
95054,0,0.059614392
95055,0,0.075099613
95056,0,0.061811557
95057,0,0.070915364
95058,0,0.070716956
95059,0,0.061534094
95060,0,0.064359577
95061,0,0.10293238
95062,0,0.091017817
95063,0,0.050359298
95064,0,0.063184049
95065,0,0.063269508
95066,1,0.244300131
95067,0,0.076499033
95068,0,0.093061065
95069,0,0.077555872
95070,0,0.061485835
95071,0,0.102471958
95072,0,0.07344781
95073,1,0.357027878
95074,0,0.066746403
95075,0,0.077715465
95076,0,0.088007305
95077,0,0.14294814
95078,1,0.293476817
95079,0,0.075529882
95080,0,0.057036314
95081,1,0.229229943
95082,0,0.08658358
95083,0,0.059257206
95084,0,0.110220313
95085,0,0.112133861
95086,1,0.268489052
95087,0,0.070121894
95088,0,0.057212454
95089,1,0.32602994
95090,0,0.093543619
95091,1,0.286653536
95092,1,0.246132502
95093,0,0.086442678
95094,1,0.345997312
95095,1,0.219552899
95096,0,0.1984347
95097,0,0.084615968
95098,0,0.097517922
95099,0,0.092691843
95100,0,0.10099852
95101,0,0.057865054
95102,1,0.226236037
95103,0,0.071251718
95104,0,0.076174188
95105,0,0.035462938
95106,0,0.112635768
95107,0,0.086077379
95108,0,0.155859148
95109,1,0.49204022
95110,0,0.134926193
95111,0,0.049864604
95112,0,0.049655448
95113,0,0.101955501
95114,0,0.069701063
95115,0,0.09535363
95116,0,0.111039101
95117,0,0.101799865
95118,0,0.161464344
95119,0,0.106856746
95120,0,0.095452351
95121,0,0.157018672
95122,0,0.09581127
95123,0,0.054062309
95124,0,0.065083748
95125,1,0.37385656
95126,0,0.055447534
95127,1,0.227594657
95128,1,0.387768736
95129,0,0.099501019
95130,1,0.221920611
95131,1,0.309561266
95132,0,0.053336529
95133,0,0.082166185
95134,0,0.049129285
95135,0,0.145643066
95136,0,0.12841915
95137,0,0.124331378
95138,0,0.132677817
95139,0,0.059918711
95140,0,0.106741311
95141,1,0.290553735
95142,0,0.064395142
95143,0,0.067226822
95144,0,0.145604459
95145,1,0.299272619
95146,0,0.140687093
95147,1,0.221509579
95148,1,0.284633212
95149,0,0.083709766
95150,0,0.091336462
95151,0,0.138480734
95152,0,0.171053779
95153,0,0.07294458
95154,1,0.240259633
95155,0,0.067938838
95156,0,0.066452123
95157,0,0.085462897
95158,0,0.098899013
95159,0,0.176421182
95160,0,0.076691477
95161,0,0.080118082
95162,0,0.071273547
95163,0,0.067332081
95164,0,0.057013234
95165,0,0.080113418
95166,0,0.069865447
95167,1,0.331173244
95168,0,0.064651979
95169,0,0.057698245
95170,1,0.360284657
95171,0,0.069836582
95172,0,0.043127736
95173,0,0.061708257
95174,0,0.070039709
95175,0,0.080353928
95176,0,0.098781118
95177,0,0.098859467
95178,1,0.225315613
95179,0,0.069713168
95180,0,0.068880654
95181,1,0.25072632
95182,1,0.242428328
95183,0,0.102553679
95184,0,0.14645341
95185,0,0.055272011
95186,0,0.087950053
95187,1,0.262275398
95188,1,0.362151669
95189,0,0.060022238
95190,1,0.248202386
95191,0,0.093170358
95192,0,0.078128531
95193,0,0.102820414
95194,0,0.104218332
95195,0,0.076035401
95196,0,0.104639098
95197,0,0.090614287
95198,0,0.090752387
95199,1,0.23324711
95200,0,0.048916288
95201,0,0.102705529
95202,0,0.145187111
95203,1,0.245644061
95204,1,0.309740888
95205,0,0.05647919
95206,0,0.049464752
95207,0,0.087982089
95208,0,0.053412082
95209,0,0.109410391
95210,1,0.223681442
95211,0,0.07119244
95212,0,0.15737995
95213,0,0.09800288
95214,0,0.217057354
95215,0,0.114767246
95216,0,0.054062636
95217,0,0.089124693
95218,1,0.39955668
95219,1,0.335303245
95220,0,0.044805877
95221,0,0.084178895
95222,1,0.412580119
95223,1,0.308281047
95224,0,0.056551914
95225,0,0.120523785
95226,0,0.095704255
95227,0,0.068816076
95228,1,0.33669761
95229,0,0.143582802
95230,0,0.061318351
95231,0,0.074346633
95232,0,0.059722173
95233,0,0.167841116
95234,1,0.254511193
95235,0,0.170491808
95236,0,0.097966911
95237,1,0.219491836
95238,0,0.068442769
95239,0,0.072655036
95240,0,0.110331743
95241,0,0.039609635
95242,0,0.046978819
95243,0,0.155855055
95244,0,0.102411483
95245,0,0.087853287
95246,0,0.047650576
95247,0,0.067977716
95248,0,0.114561235
95249,0,0.089589542
95250,1,0.401610901
95251,0,0.065396791
95252,0,0.090959342
95253,0,0.066857615
95254,0,0.050427794
95255,0,0.061757606
95256,0,0.071093428
95257,0,0.168935783
95258,0,0.083655739
95259,0,0.082927053
95260,0,0.138449251
95261,0,0.098036419
95262,0,0.067495162
95263,0,0.111414118
95264,0,0.094733779
95265,1,0.355650378
95266,0,0.16692464
95267,0,0.068661912
95268,1,0.285006202
95269,0,0.197534205
95270,0,0.058349921
95271,0,0.11989386
95272,0,0.201968351
95273,0,0.111808905
95274,0,0.123631798
95275,0,0.074594333
95276,0,0.069101895
95277,0,0.113122888
95278,0,0.069713125
95279,0,0.199622747
95280,0,0.081991629
95281,0,0.134533993
95282,0,0.065394629
95283,0,0.106827851
95284,0,0.07565024
95285,0,0.057615099
95286,0,0.065673496
95287,0,0.0484837
95288,1,0.339474071
95289,0,0.216213501
95290,0,0.099400231
95291,1,0.256777649
95292,0,0.092825493
95293,0,0.156359322
95294,1,0.304996531
95295,0,0.067698328
95296,0,0.158840114
95297,0,0.094359721
95298,0,0.109145648
95299,0,0.065122635
95300,0,0.065397448
95301,0,0.063087293
95302,1,0.224876093
95303,0,0.161825123
95304,0,0.064568584
95305,1,0.317878167
95306,0,0.055387825
95307,0,0.060378886
95308,0,0.084670524
95309,0,0.070046721
95310,0,0.056581828
95311,0,0.064260886
95312,0,0.069280411
95313,0,0.101592036
95314,0,0.096775319
95315,0,0.05685294
95316,0,0.057202553
95317,0,0.121133111
95318,0,0.084644902
95319,0,0.172299542
95320,0,0.180355365
95321,1,0.345109993
95322,0,0.172150253
95323,0,0.065154286
95324,0,0.102655261
95325,0,0.062691888
95326,0,0.085256621
95327,1,0.274953384
95328,0,0.094938476
95329,0,0.10392302
95330,0,0.062691266
95331,0,0.075749027
95332,1,0.235078003
95333,0,0.156307111
95334,0,0.104102988
95335,0,0.115172296
95336,0,0.073491117
95337,0,0.167627525
95338,0,0.213176629
95339,0,0.082337402
95340,0,0.117398227
95341,0,0.05817643
95342,0,0.0750004
95343,0,0.077153058
95344,0,0.064169146
95345,0,0.162889232
95346,1,0.422136944
95347,0,0.126949334
95348,0,0.123285207
95349,0,0.064961172
95350,0,0.152339559
95351,0,0.153844589
95352,0,0.063311411
95353,0,0.065498817
95354,0,0.093660969
95355,0,0.049342195
95356,0,0.150871432
95357,0,0.073030987
95358,0,0.077449319
95359,0,0.144427536
95360,0,0.059894472
95361,0,0.106005099
95362,0,0.062633352
95363,0,0.086402477
95364,0,0.074536024
95365,0,0.217035311
95366,0,0.064727209
95367,0,0.064462809
95368,1,0.270673581
95369,0,0.095083088
95370,0,0.067334453
95371,0,0.072808141
95372,0,0.061467169
95373,0,0.178298464
95374,0,0.078691861
95375,0,0.06659011
95376,1,0.25796133
95377,0,0.057672835
95378,0,0.138330903
95379,0,0.092169105
95380,0,0.045065814
95381,0,0.161519747
95382,0,0.072837351
95383,0,0.07717488
95384,0,0.093661389
95385,0,0.07333581
95386,0,0.100123418
95387,0,0.082675635
95388,0,0.062127145
95389,0,0.104526016
95390,0,0.070245713
95391,1,0.221201328
95392,1,0.273213675
95393,1,0.225667325
95394,0,0.103866471
95395,0,0.08304312
95396,0,0.074322781
95397,0,0.059586439
95398,0,0.070812847
95399,0,0.107003436
95400,0,0.0898843
95401,1,0.252803842
95402,0,0.057697574
95403,0,0.068143462
95404,1,0.250040038
95405,0,0.085825399
95406,0,0.085421054
95407,0,0.129966736
95408,0,0.058525225
95409,0,0.060728119
95410,0,0.066063421
95411,0,0.068331673
95412,1,0.342309937
95413,0,0.054473665
95414,1,0.23488435
95415,0,0.09629777
95416,0,0.143028061
95417,1,0.277179946
95418,0,0.083829256
95419,1,0.308266219
95420,1,0.318406207
95421,0,0.112191342
95422,0,0.164067003
95423,0,0.188896741
95424,0,0.057949834
95425,0,0.19008757
95426,0,0.124478052
95427,0,0.064809395
95428,1,0.235952389
95429,0,0.083610836
95430,0,0.060994635
95431,0,0.090181888
95432,1,0.249580328
95433,0,0.108684392
95434,0,0.11696223
95435,0,0.06494396
95436,0,0.114597712
95437,1,0.281422062
95438,0,0.100759964
95439,1,0.334293203
95440,0,0.1016191
95441,0,0.187159449
95442,0,0.10194504
95443,0,0.101784135
95444,0,0.080009729
95445,0,0.0699101
95446,0,0.055185457
95447,0,0.167161194
95448,1,0.286331791
95449,0,0.148392406
95450,0,0.108592736
95451,0,0.071776526
95452,0,0.12538184
95453,0,0.100641972
95454,0,0.132338852
95455,1,0.303671878
95456,0,0.156441941
95457,0,0.073863246
95458,0,0.081579369
95459,0,0.064891295
95460,0,0.063562132
95461,0,0.098648047
95462,0,0.134499062
95463,0,0.096117043
95464,0,0.166732304
95465,0,0.062592385
95466,0,0.066803587
95467,0,0.056070846
95468,0,0.08030941
95469,0,0.157914987
95470,0,0.064368291
95471,0,0.192300571
95472,0,0.096310137
95473,0,0.070823334
95474,0,0.150358397
95475,0,0.070963084
95476,0,0.065779678
95477,0,0.184390363
95478,0,0.07013528
95479,0,0.08586161
95480,0,0.064346328
95481,0,0.115936183
95482,1,0.228694068
95483,0,0.156922322
95484,0,0.061681602
95485,0,0.085211769
95486,0,0.093958224
95487,0,0.070191758
95488,0,0.064800121
95489,0,0.041487785
95490,0,0.133342145
95491,0,0.123166915
95492,0,0.082459687
95493,0,0.059119441
95494,0,0.129264721
95495,0,0.099279339
95496,0,0.082184913
95497,1,0.245250104
95498,0,0.064032297
95499,0,0.092972016
95500,0,0.072606859
95501,0,0.052993516
95502,0,0.058305403
95503,0,0.103374706
95504,0,0.060667502
95505,0,0.090479094
95506,0,0.05087339
95507,0,0.097858809
95508,0,0.115714489
95509,0,0.076497947
95510,0,0.144120224
95511,0,0.162614682
95512,0,0.084942202
95513,0,0.050820342
95514,0,0.074459222
95515,0,0.069476789
95516,0,0.084458152
95517,0,0.053080005
95518,0,0.060284045
95519,1,0.238112266
95520,0,0.098581335
95521,1,0.266439692
95522,0,0.050897651
95523,0,0.069644734
95524,0,0.0928349
95525,0,0.071628968
95526,0,0.057479074
95527,1,0.25136011
95528,0,0.049329471
95529,1,0.313380328
95530,0,0.152237472
95531,1,0.290834922
95532,0,0.043522378
95533,0,0.112028119
95534,0,0.087640612
95535,0,0.074245883
95536,0,0.07620646
95537,0,0.052377108
95538,0,0.054219579
95539,0,0.074970081
95540,0,0.150410976
95541,0,0.138098333
95542,0,0.072243676
95543,0,0.070270489
95544,0,0.130611828
95545,0,0.081337599
95546,0,0.06781363
95547,0,0.105021955
95548,0,0.125821473
95549,1,0.34854634
95550,0,0.061754099
95551,0,0.169805413
95552,0,0.113052968
95553,0,0.069726627
95554,0,0.071492217
95555,0,0.065964283
95556,0,0.084002968
95557,0,0.170746343
95558,0,0.065747768
95559,0,0.08409316
95560,0,0.10055329
95561,0,0.074746098
95562,0,0.085145729
95563,0,0.065684842
95564,1,0.305895576
95565,0,0.066535463
95566,0,0.037503654
95567,0,0.066481807
95568,0,0.063002947
95569,0,0.087910251
95570,0,0.118731977
95571,0,0.078249781
95572,0,0.076431806
95573,0,0.100527923
95574,0,0.078295384
95575,0,0.050659309
95576,1,0.273275212
95577,1,0.271708671
95578,0,0.165569485
95579,1,0.300165538
95580,1,0.323619069
95581,0,0.079511888
95582,1,0.399556965
95583,0,0.153045228
95584,0,0.190621248
95585,0,0.098765035
95586,0,0.142271424
95587,1,0.267274108
95588,0,0.058279954
95589,0,0.024136827
95590,0,0.068524171
95591,1,0.297488347
95592,1,0.331832071
95593,0,0.07482987
95594,0,0.182577755
95595,0,0.072783727
95596,0,0.09902403
95597,0,0.135759447
95598,0,0.060078906
95599,0,0.084830987
95600,1,0.244684924
95601,0,0.065032504
95602,0,0.100570085
95603,0,0.185407693
95604,0,0.192541455
95605,0,0.162817516
95606,0,0.137548449
95607,0,0.075739255
95608,0,0.15704564
95609,0,0.072771698
95610,0,0.082382815
95611,0,0.083866178
95612,1,0.254580069
95613,0,0.044478505
95614,0,0.046828916
95615,0,0.100812887
95616,0,0.053092191
95617,0,0.075461096
95618,0,0.103704445
95619,0,0.075203525
95620,0,0.066792825
95621,0,0.053702296
95622,0,0.078298576
95623,0,0.091374151
95624,0,0.16625794
95625,0,0.086120608
95626,0,0.05154514
95627,0,0.067436092
95628,0,0.033872288
95629,0,0.089876332
95630,0,0.127414109
95631,0,0.060625632
95632,0,0.069656218
95633,0,0.074897756
95634,0,0.055712168
95635,0,0.06500155
95636,0,0.117444398
95637,1,0.265845544
95638,0,0.174367644
95639,0,0.181223381
95640,0,0.081514971
95641,0,0.067954134
95642,0,0.210459876
95643,0,0.088327174
95644,0,0.076473253
95645,0,0.082583036
95646,0,0.075574964
95647,0,0.108773411
95648,0,0.108352291
95649,0,0.127051741
95650,1,0.357042761
95651,1,0.235578008
95652,0,0.060600123
95653,1,0.401496957
95654,1,0.415855622
95655,0,0.178856502
95656,0,0.162642324
95657,0,0.077576456
95658,0,0.064176208
95659,1,0.254869018
95660,0,0.189752383
95661,0,0.085652406
95662,0,0.055645627
95663,0,0.09305132
95664,0,0.077028648
95665,0,0.052830867
95666,0,0.06567641
95667,0,0.082033921
